human_ensembl_gene_id,mouse_accession,mouse_ensembl_gene_id,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_rna,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_prot
ENSG00000170144,Q8BG05,ENSMUSG00000059005,5533.64755324523,103.0
ENSG00000170144,Q8BG05,ENSMUSG00000059005,5533.64755324523,103.0
ENSG00000170242,Q8BY87,ENSMUSG00000059263,1057.72344773052,22.6
ENSG00000170242,Q8BY87,ENSMUSG00000059263,1057.72344773052,22.6
ENSG00000171960,Q9D868,ENSMUSG00000060288,230.74085451439,
ENSG00000172164,Q99L88,ENSMUSG00000060429,1554.04899451025,122.2
ENSG00000172164,Q99L88,ENSMUSG00000060429,1554.04899451025,122.2
ENSG00000177885,Q60631,ENSMUSG00000059923,977.096135599609,109.8
ENSG00000177885,Q60631,ENSMUSG00000059923,977.096135599609,109.8
ENSG00000182899,O55142,ENSMUSG00000060636,9401.58032728932,55.6
ENSG00000182899,O55142,ENSMUSG00000060636,9401.58032728932,55.6
ENSG00000184076,Q8R1I1,ENSMUSG00000059534,4449.42298227062,
ENSG00000184640,Q80UG5,ENSMUSG00000059248,1050.07715570746,95.9
ENSG00000184640,Q80UG5,ENSMUSG00000059248,1050.07715570746,95.9
ENSG00000186222,Q8VED2,ENSMUSG00000060708,236.058841042929,14.8
ENSG00000186222,Q8VED2,ENSMUSG00000060708,236.058841042929,14.8
ENSG00000186283,Q9ER38,ENSMUSG00000060519,111.132507434494,619.8
ENSG00000186283,Q9ER38,ENSMUSG00000060519,111.132507434494,619.8
ENSG00000189283,O89106,ENSMUSG00000060579,93.9756374615313,63.7
ENSG00000189283,O89106,ENSMUSG00000060579,93.9756374615313,63.7
ENSG00000196504,Q9R1C7,ENSMUSG00000061136,1584.49827551821,13.0
ENSG00000196504,Q9R1C7,ENSMUSG00000061136,1584.49827551821,13.0
ENSG00000196914,Q8R4H2,ENSMUSG00000059495,1636.38857115219,28.7
ENSG00000196914,Q8R4H2,ENSMUSG00000059495,1636.38857115219,28.7
ENSG00000196961,P17426,ENSMUSG00000060279,487.943512205557,22.2
ENSG00000196961,P17426,ENSMUSG00000060279,487.943512205557,22.2
ENSG00000197838,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000197838,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000197838,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000197838,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000197838,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000197838,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000197838,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000197838,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000198077,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000198077,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000198077,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000198077,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000198077,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000198077,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000198077,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000198077,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000255974,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000255974,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000255974,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000255974,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000255974,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000255974,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000255974,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000255974,P56593,ENSMUSG00000060407,16744.5462454023,78.1
ENSG00000197838,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000197838,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000197838,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000197838,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000197838,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000197838,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000197838,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000197838,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000198077,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000198077,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000198077,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000198077,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000198077,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000198077,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000198077,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000198077,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000255974,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000255974,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000255974,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000255974,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000255974,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000255974,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000255974,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000255974,P15392,ENSMUSG00000074254,11948.4212246511,43.8
ENSG00000205531,Q78ZA7,ENSMUSG00000059119,665.974559548283,
ENSG00000205531,Q78ZA7,ENSMUSG00000059119,665.974559548283,
ENSG00000004864,Q9QXX4,ENSMUSG00000015112,3059.62322866854,156.7
ENSG00000004864,Q9QXX4,ENSMUSG00000015112,3059.62322866854,156.7
ENSG00000008018,O09061,ENSMUSG00000014769,4049.03274060644,169.8
ENSG00000008018,O09061,ENSMUSG00000014769,4049.03274060644,169.8
ENSG00000008513,P54751,ENSMUSG00000013846,2460.97821588748,24.0
ENSG00000059145,Q5FWH2,ENSMUSG00000015127,418.678133063149,
ENSG00000063601,Q9Z2C4,ENSMUSG00000015214,357.333665141072,
ENSG00000063601,Q9Z2C4,ENSMUSG00000015214,357.333665141072,
ENSG00000064419,Q6P2B1,ENSMUSG00000012535,955.645964150467,
ENSG00000064419,Q6P2B1,ENSMUSG00000012535,955.645964150467,
ENSG00000068903,Q8VDQ8,ENSMUSG00000015149,1053.40116207831,25.4
ENSG00000068903,Q8VDQ8,ENSMUSG00000015149,1053.40116207831,25.4
ENSG00000072110,Q7TPR4,ENSMUSG00000015143,666.317596801636,44.2
ENSG00000072110,Q7TPR4,ENSMUSG00000015143,666.317596801636,44.2
ENSG00000072756,Q8K1J6,ENSMUSG00000013736,341.747228287434,135.7
ENSG00000072756,Q8K1J6,ENSMUSG00000013736,341.747228287434,135.7
ENSG00000073754,Q9QWK4,ENSMUSG00000015854,468.542606900386,11.2
ENSG00000074319,Q61187,ENSMUSG00000014402,628.922069146265,77.5
ENSG00000074319,Q61187,ENSMUSG00000014402,628.922069146265,77.5
ENSG00000083845,P97461,ENSMUSG00000012848,6878.57307169512,161.8
ENSG00000083845,P97461,ENSMUSG00000012848,6878.57307169512,161.8
ENSG00000084774,B2RQC6,ENSMUSG00000013629,187.934891832516,19.8
ENSG00000084774,B2RQC6,ENSMUSG00000013629,187.934891832516,19.8
ENSG00000102178,P21126,ENSMUSG00000015290,803.11334338489,32.3
ENSG00000102178,P21126,ENSMUSG00000015290,803.11334338489,32.3
ENSG00000103043,Q80WQ2,ENSMUSG00000010936,388.156323422572,49.7
ENSG00000175166,Q8VDM4,ENSMUSG00000006998,3861.10274865259,76.6
ENSG00000175166,Q8VDM4,ENSMUSG00000006998,3861.10274865259,76.6
ENSG00000177084,Q9WVF7,ENSMUSG00000007080,63.0511724946655,
ENSG00000177575,Q2VLH6,ENSMUSG00000008845,109.559276544861,147.7
ENSG00000177733,Q9CX86,ENSMUSG00000007836,1216.06638187073,14.9
ENSG00000177733,Q9CX86,ENSMUSG00000007836,1216.06638187073,14.9
ENSG00000178028,Q9JI44,ENSMUSG00000009640,256.596990186051,7.3
ENSG00000178467,Q8BG58,ENSMUSG00000006675,5.21008084833146,
ENSG00000186575,P46662,ENSMUSG00000009073,591.296278345754,74.4
ENSG00000186716,Q6PAJ1,ENSMUSG00000009681,603.253454879426,18.4
ENSG00000188338,Q9DCP2,ENSMUSG00000010064,25785.3086928928,71.9
ENSG00000188338,Q9DCP2,ENSMUSG00000010064,25785.3086928928,71.9
ENSG00000198931,P08030,ENSMUSG00000006589,751.34936664466,33.4
ENSG00000198931,P08030,ENSMUSG00000006589,751.34936664466,33.4
ENSG00000204394,Q9Z1Q9,ENSMUSG00000007029,644.571731782304,151.4
ENSG00000204394,Q9Z1Q9,ENSMUSG00000007029,644.571731782304,151.4
ENSG00000204427,Q9Z1Q2,ENSMUSG00000007036,788.962074241757,131.4
ENSG00000204427,Q9Z1Q2,ENSMUSG00000007036,788.962074241757,131.4
ENSG00000213719,Q9Z1Q5,ENSMUSG00000007041,264.78386244409,141.5
ENSG00000213719,Q9Z1Q5,ENSMUSG00000007041,264.78386244409,141.5
ENSG00000231500,P62270,ENSMUSG00000008668,11233.3380658171,127.3
ENSG00000231500,P62270,ENSMUSG00000008668,11233.3380658171,127.3
ENSG00000239306,Q8C2Q3,ENSMUSG00000006456,375.521192719052,118.2
ENSG00000239306,Q8C2Q3,ENSMUSG00000006456,375.521192719052,118.2
ENSG00000248746,O88990,ENSMUSG00000006457,0.0,
ENSG00000248746,O88990,ENSMUSG00000006457,0.0,
ENSG00000008853,Q91V93,ENSMUSG00000022075,172.761382726493,647.3
ENSG00000010322,Q80TM9,ENSMUSG00000021910,3300.49172993246,
ENSG00000010322,Q80TM9,ENSMUSG00000021910,3300.49172993246,
ENSG00000027001,A6H611,ENSMUSG00000021993,837.97635250484,82.9
ENSG00000027001,A6H611,ENSMUSG00000021993,837.97635250484,82.9
ENSG00000039139,Q8VHE6,ENSMUSG00000022262,2.38445196300766,336.6
ENSG00000039139,Q8VHE6,ENSMUSG00000022262,2.38445196300766,336.6
ENSG00000039560,Q9EP71,ENSMUSG00000022246,586.490432461314,31.0
ENSG00000039560,Q9EP71,ENSMUSG00000022246,586.490432461314,31.0
ENSG00000055955,A6X935,ENSMUSG00000021922,46895.0923268471,62.1
ENSG00000055955,A6X935,ENSMUSG00000021922,46895.0923268471,62.1
ENSG00000056097,O88532,ENSMUSG00000022201,825.178104777453,27.7
ENSG00000066827,Q7TS63,ENSMUSG00000022335,42.5650035680376,
ENSG00000083720,Q9D0K2,ENSMUSG00000022186,84.1713753098443,73.7
ENSG00000083720,Q9D0K2,ENSMUSG00000022186,84.1713753098443,73.7
ENSG00000092010,P97371,ENSMUSG00000022216,2091.17170860211,124.6
ENSG00000092010,P97371,ENSMUSG00000022216,2091.17170860211,124.6
ENSG00000092964,O08553,ENSMUSG00000022048,115.645722588097,120.7
ENSG00000092964,O08553,ENSMUSG00000022048,115.645722588097,120.7
ENSG00000100216,Q9CPQ3,ENSMUSG00000022427,1491.57206730846,14.0
ENSG00000100216,Q9CPQ3,ENSMUSG00000022427,1491.57206730846,14.0
ENSG00000100345,Q8VDD5,ENSMUSG00000022443,1647.81991935797,286.7
ENSG00000100345,Q8VDD5,ENSMUSG00000022443,1647.81991935797,286.7
ENSG00000100347,Q8BGH2,ENSMUSG00000022437,1705.45332662547,77.0
ENSG00000100347,Q8BGH2,ENSMUSG00000022437,1705.45332662547,77.0
ENSG00000100372,O70579,ENSMUSG00000022404,742.634733824087,49.9
ENSG00000100380,Q99L47,ENSMUSG00000022403,2481.26284768136,118.4
ENSG00000100380,Q99L47,ENSMUSG00000022403,2481.26284768136,118.4
ENSG00000172497,Q9DBK0,ENSMUSG00000021620,2023.65336854741,26.2
ENSG00000172497,Q9DBK0,ENSMUSG00000021620,2023.65336854741,26.2
ENSG00000178700,P00375,ENSMUSG00000021707,928.74279988311,226.0
ENSG00000178700,P00375,ENSMUSG00000021707,928.74279988311,226.0
ENSG00000228716,P00375,ENSMUSG00000021707,928.74279988311,226.0
ENSG00000228716,P00375,ENSMUSG00000021707,928.74279988311,226.0
ENSG00000183258,Q91VN6,ENSMUSG00000021494,487.402382652989,18.5
ENSG00000183258,Q91VN6,ENSMUSG00000021494,487.402382652989,18.5
ENSG00000197930,Q8R180,ENSMUSG00000021831,342.132966197355,28.3
ENSG00000197930,Q8R180,ENSMUSG00000021831,342.132966197355,28.3
ENSG00000198721,Q9WUR2,ENSMUSG00000021417,1895.9157876104,173.1
ENSG00000198721,Q9WUR2,ENSMUSG00000021417,1895.9157876104,173.1
ENSG00000198752,Q7TT50,ENSMUSG00000021279,1205.9175495831,30.6
ENSG00000198752,Q7TT50,ENSMUSG00000021279,1205.9175495831,30.6
ENSG00000249915,P12815,ENSMUSG00000021576,1299.02839992398,114.3
ENSG00000249915,P12815,ENSMUSG00000021576,1299.02839992398,114.3
ENSG00000145293,Q8BGB7,ENSMUSG00000029326,113.985469459013,19.7
ENSG00000151176,Q3TCN2,ENSMUSG00000029598,904.591144317623,26.7
ENSG00000151176,Q3TCN2,ENSMUSG00000029598,904.591144317623,26.7
ENSG00000151806,Q8C3X4,ENSMUSG00000029208,382.809114650419,24.2
ENSG00000151806,Q8C3X4,ENSMUSG00000029208,382.809114650419,24.2
ENSG00000157765,Q9DBP0,ENSMUSG00000029188,65.7190285081019,21.5
ENSG00000158104,P49429,ENSMUSG00000029445,59585.4330250438,434.0
ENSG00000158104,P49429,ENSMUSG00000029445,59585.4330250438,434.0
ENSG00000163631,P07724,ENSMUSG00000029368,2006310.4481632,114.4
ENSG00000163631,P07724,ENSMUSG00000029368,2006310.4481632,114.4
ENSG00000163743,Q9CR50,ENSMUSG00000029397,962.709497587466,50.4
ENSG00000163956,P55302,ENSMUSG00000029103,895.67583203096,70.3
ENSG00000163956,P55302,ENSMUSG00000029103,895.67583203096,70.3
ENSG00000169299,Q7TSV4,ENSMUSG00000029171,127.696697047992,60.1
ENSG00000169299,Q7TSV4,ENSMUSG00000029171,127.696697047992,60.1
ENSG00000171174,Q8R1Q9,ENSMUSG00000029136,197.113106293606,
ENSG00000171174,Q8R1Q9,ENSMUSG00000029136,197.113106293606,
ENSG00000173597,Q9QWG7,ENSMUSG00000029269,583.574672907679,128.8
ENSG00000173597,Q9QWG7,ENSMUSG00000029269,583.574672907679,128.8
ENSG00000174437,O55143,ENSMUSG00000029467,3017.76341165051,52.4
ENSG00000174437,O55143,ENSMUSG00000029467,3017.76341165051,52.4
ENSG00000183495,Q8CHI8,ENSMUSG00000029505,566.019648613748,15.2
ENSG00000184047,Q9JIQ3,ENSMUSG00000029433,506.134541118835,
ENSG00000184985,Q9EPR5,ENSMUSG00000029093,2.769526661118,147.7
ENSG00000204010,Q64282,ENSMUSG00000034459,732.024247842046,25.7
ENSG00000204010,Q64282,ENSMUSG00000034459,732.024247842046,25.7
ENSG00000204010,Q64282,ENSMUSG00000034459,732.024247842046,25.7
ENSG00000204010,Q64282,ENSMUSG00000034459,732.024247842046,25.7
ENSG00000204010,Q64282,ENSMUSG00000034459,732.024247842046,25.7
ENSG00000204010,Q64282,ENSMUSG00000034459,732.024247842046,25.7
ENSG00000237693,Q60766,ENSMUSG00000046879,1333.81034203519,62.5
ENSG00000237693,Q60766,ENSMUSG00000046879,1333.81034203519,62.5
ENSG00000237693,Q60766,ENSMUSG00000046879,1333.81034203519,62.5
ENSG00000237693,Q60766,ENSMUSG00000046879,1333.81034203519,62.5
ENSG00000237693,Q60766,ENSMUSG00000046879,1333.81034203519,62.5
ENSG00000237693,Q60766,ENSMUSG00000046879,1333.81034203519,62.5
ENSG00000265241,Q9CWZ3,ENSMUSG00000038374,878.304507268618,89.4
ENSG00000265241,Q9CWZ3,ENSMUSG00000038374,878.304507268618,89.4
ENSG00000005022,P51881,ENSMUSG00000016319,8575.47078524934,95.7
ENSG00000005022,P51881,ENSMUSG00000016319,8575.47078524934,95.7
ENSG00000005893,P17047,ENSMUSG00000016534,13195.3922911722,106.5
ENSG00000005893,P17047,ENSMUSG00000016534,13195.3922911722,106.5
ENSG00000010244,Q9JMD0,ENSMUSG00000017421,1823.25599690669,34.2
ENSG00000010244,Q9JMD0,ENSMUSG00000017421,1823.25599690669,34.2
ENSG00000016391,Q8BJ64,ENSMUSG00000015970,1660.52860768969,93.0
ENSG00000016391,Q8BJ64,ENSMUSG00000015970,1660.52860768969,93.0
ENSG00000025772,Q9CYG7,ENSMUSG00000018322,267.869999318658,56.1
ENSG00000025772,Q9CYG7,ENSMUSG00000018322,267.869999318658,56.1
ENSG00000035687,P46664,ENSMUSG00000015961,911.724929948278,34.2
ENSG00000035687,P46664,ENSMUSG00000015961,911.724929948278,34.2
ENSG00000062598,Q8BHL5,ENSMUSG00000017670,171.376899472328,23.7
ENSG00000062598,Q8BHL5,ENSMUSG00000017670,171.376899472328,23.7
ENSG00000064601,P16675,ENSMUSG00000017760,3066.96436735293,60.4
ENSG00000064601,P16675,ENSMUSG00000017760,3066.96436735293,60.4
ENSG00000072778,P50544,ENSMUSG00000018574,6089.88737023809,193.2
ENSG00000072778,P50544,ENSMUSG00000018574,6089.88737023809,193.2
ENSG00000072849,Q8BNI4,ENSMUSG00000018442,4586.41706259453,27.1
ENSG00000077097,Q64511,ENSMUSG00000017485,624.822219876371,32.4
ENSG00000077097,Q64511,ENSMUSG00000017485,624.822219876371,32.4
ENSG00000077721,Q9Z255,ENSMUSG00000016308,657.618386108569,19.7
ENSG00000077721,Q9Z255,ENSMUSG00000016308,657.618386108569,19.7
ENSG00000078304,Q60996,ENSMUSG00000017843,868.854134582184,15.6
ENSG00000093000,Q9JIH2,ENSMUSG00000016619,460.584396518014,38.9
ENSG00000100243,Q9DCN2,ENSMUSG00000018042,9835.23053041143,43.4
ENSG00000100243,Q9DCN2,ENSMUSG00000018042,9835.23053041143,43.4
ENSG00000100266,Q9WVE8,ENSMUSG00000016664,845.239400060536,61.6
ENSG00000100266,Q9WVE8,ENSMUSG00000016664,845.239400060536,61.6
ENSG00000100304,Q3UDE2,ENSMUSG00000016757,155.874632367418,52.1
ENSG00000100353,O70194,ENSMUSG00000016554,1366.73894934995,39.6
ENSG00000100353,O70194,ENSMUSG00000016554,1366.73894934995,39.6
ENSG00000101049,Q9QZS5,ENSMUSG00000017868,1048.98590414183,11.4
ENSG00000183597,P54797,ENSMUSG00000013539,931.662636605072,61.8
ENSG00000183597,P54797,ENSMUSG00000013539,931.662636605072,61.8
ENSG00000187446,P61022,ENSMUSG00000014077,3400.96019237674,29.1
ENSG00000188986,Q8C4Y3,ENSMUSG00000013465,392.836383407492,14.0
ENSG00000198898,P47754,ENSMUSG00000015733,1099.60667399217,78.9
ENSG00000198898,P47754,ENSMUSG00000015733,1099.60667399217,78.9
ENSG00000203879,P50396,ENSMUSG00000015291,1386.04952844389,47.2
ENSG00000203879,P50396,ENSMUSG00000015291,1386.04952844389,47.2
ENSG00000204673,Q9D1F4,ENSMUSG00000011096,1019.32236453782,82.8
ENSG00000206560,Q505D1,ENSMUSG00000014496,656.031607902588,
ENSG00000206560,Q505D1,ENSMUSG00000014496,656.031607902588,
ENSG00000213639,P62141,ENSMUSG00000014956,2404.76676676025,13.7
ENSG00000213639,P62141,ENSMUSG00000014956,2404.76676676025,13.7
ENSG00000214456,Q8BVZ1,ENSMUSG00000011305,830.977484926409,25.1
ENSG00000214456,Q8BVZ1,ENSMUSG00000011305,830.977484926409,25.1
ENSG00000003056,P24668,ENSMUSG00000007458,2119.34307589615,73.1
ENSG00000003056,P24668,ENSMUSG00000007458,2119.34307589615,73.1
ENSG00000004939,P04919,ENSMUSG00000006574,1.92154396551377,84.4
ENSG00000004939,P04919,ENSMUSG00000006574,1.92154396551377,84.4
ENSG00000006451,P63321,ENSMUSG00000008859,734.902670893446,33.0
ENSG00000007080,Q9D8X2,ENSMUSG00000007721,826.07487109232,46.0
ENSG00000007080,Q9D8X2,ENSMUSG00000007721,826.07487109232,46.0
ENSG00000008394,Q91VS7,ENSMUSG00000008540,73662.0405841316,168.1
ENSG00000008394,Q91VS7,ENSMUSG00000008540,73662.0405841316,168.1
ENSG00000011304,P17225,ENSMUSG00000006498,1747.84419200445,27.4
ENSG00000011304,P17225,ENSMUSG00000006498,1747.84419200445,27.4
ENSG00000042753,P62743,ENSMUSG00000008036,1585.36617123538,96.4
ENSG00000042753,P62743,ENSMUSG00000008036,1585.36617123538,96.4
ENSG00000054967,Q8BX43,ENSMUSG00000008318,6.76353363145518,18.4
ENSG00000055957,Q61702,ENSMUSG00000006529,12393.2046608426,24.7
ENSG00000055957,Q61702,ENSMUSG00000006529,12393.2046608426,24.7
ENSG00000060971,Q8VCH0,ENSMUSG00000010651,6738.68760250471,13.8
ENSG00000060971,Q8VCH0,ENSMUSG00000010651,6738.68760250471,13.8
ENSG00000060971,Q8VCH0,ENSMUSG00000010651,6738.68760250471,13.8
ENSG00000060971,Q8VCH0,ENSMUSG00000010651,6738.68760250471,13.8
ENSG00000060971,Q921H8,ENSMUSG00000036138,3015.35704631991,90.8
ENSG00000060971,Q921H8,ENSMUSG00000036138,3015.35704631991,90.8
ENSG00000060971,Q921H8,ENSMUSG00000036138,3015.35704631991,90.8
ENSG00000060971,Q921H8,ENSMUSG00000036138,3015.35704631991,90.8
ENSG00000157181,Q4PJX1,ENSMUSG00000006010,795.483022245419,29.8
ENSG00000157181,Q4PJX1,ENSMUSG00000006010,795.483022245419,29.8
ENSG00000158604,Q8R1V4,ENSMUSG00000004394,1043.57812715674,65.0
ENSG00000158604,Q8R1V4,ENSMUSG00000004394,1043.57812715674,65.0
ENSG00000158874,P09813,ENSMUSG00000005681,227056.977031619,76.2
ENSG00000159210,Q9CZ28,ENSMUSG00000006058,1095.05841269965,
ENSG00000159352,O35226,ENSMUSG00000005625,2358.38228102214,93.5
ENSG00000159352,O35226,ENSMUSG00000005625,2358.38228102214,93.5
ENSG00000159377,P99026,ENSMUSG00000005779,4191.86324798852,26.9
ENSG00000159377,P99026,ENSMUSG00000005779,4191.86324798852,26.9
ENSG00000161217,P49586,ENSMUSG00000005615,683.801063672025,85.9
ENSG00000161217,P49586,ENSMUSG00000005615,683.801063672025,85.9
ENSG00000163157,Q9JLH8,ENSMUSG00000005628,1.01570434148616,
ENSG00000163466,Q9CVB6,ENSMUSG00000006304,1992.40164716184,139.8
ENSG00000163466,Q9CVB6,ENSMUSG00000006304,1992.40164716184,139.8
ENSG00000164024,Q8BP48,ENSMUSG00000005813,412.531746064362,24.7
ENSG00000164024,Q8BP48,ENSMUSG00000005813,412.531746064362,24.7
ENSG00000165795,Q9QYG0,ENSMUSG00000004558,26262.4966600103,65.7
ENSG00000165795,Q9QYG0,ENSMUSG00000004558,26262.4966600103,65.7
ENSG00000167815,Q61171,ENSMUSG00000005161,3179.95503579996,87.0
ENSG00000167815,Q61171,ENSMUSG00000005161,3179.95503579996,87.0
ENSG00000168610,P42227,ENSMUSG00000004040,1465.79674370162,69.2
ENSG00000168610,P42227,ENSMUSG00000004040,1465.79674370162,69.2
ENSG00000168924,Q9Z2I0,ENSMUSG00000005299,1584.22388301591,84.8
ENSG00000168924,Q9Z2I0,ENSMUSG00000005299,1584.22388301591,84.8
ENSG00000170889,Q6ZWN5,ENSMUSG00000006333,8141.24580199874,54.9
ENSG00000170889,Q6ZWN5,ENSMUSG00000006333,8141.24580199874,54.9
ENSG00000171105,P15208,ENSMUSG00000005534,1952.24325552263,19.1
ENSG00000171105,P15208,ENSMUSG00000005534,1952.24325552263,19.1
ENSG00000171365,Q9WVD4,ENSMUSG00000004317,135.75045187648,475.4
ENSG00000172932,Q6PD24,ENSMUSG00000005986,19.496049998493,14.1
ENSG00000177469,O54724,ENSMUSG00000004044,250.158611389861,
ENSG00000177469,O54724,ENSMUSG00000004044,250.158611389861,
ENSG00000183914,P0C6F1,ENSMUSG00000005237,28.4636399581923,60.0
ENSG00000186298,P63087,ENSMUSG00000004455,1875.86664099343,18.7
ENSG00000186298,P63087,ENSMUSG00000004455,1875.86664099343,18.7
ENSG00000197417,Q9D5J6,ENSMUSG00000005951,1028.86017703579,187.1
ENSG00000197417,Q9D5J6,ENSMUSG00000005951,1028.86017703579,187.1
ENSG00000197746,Q61207,ENSMUSG00000004207,6493.35271894042,18.0
ENSG00000197746,Q61207,ENSMUSG00000004207,6493.35271894042,18.0
ENSG00000198730,Q62018,ENSMUSG00000005609,449.555184072803,44.2
ENSG00000213145,P63254,ENSMUSG00000006360,82.1850643614762,62.7
ENSG00000213366,Q80W21,ENSMUSG00000004035,2073.67188748573,89.3
ENSG00000213366,Q80W21,ENSMUSG00000004035,2073.67188748573,89.3
ENSG00000213619,Q9DCT2,ENSMUSG00000005510,3546.95309783492,44.1
ENSG00000213619,Q9DCT2,ENSMUSG00000005510,3546.95309783492,44.1
ENSG00000215021,O35129,ENSMUSG00000004264,4900.36069376296,136.6
ENSG00000215021,O35129,ENSMUSG00000004264,4900.36069376296,136.6
ENSG00000240583,Q02013,ENSMUSG00000004655,383.895434709872,117.1
ENSG00000240583,Q02013,ENSMUSG00000004655,383.895434709872,117.1
ENSG00000242114,Q9CRB8,ENSMUSG00000004748,553.436922044152,33.2
ENSG00000242114,Q9CRB8,ENSMUSG00000004748,553.436922044152,33.2
ENSG00000020922,Q61216,ENSMUSG00000031928,80.8395016790099,40.2
ENSG00000040199,Q8BXA7,ENSMUSG00000031732,72.085759313477,99.8
ENSG00000065427,Q99MN1,ENSMUSG00000031948,1162.92030983214,94.3
ENSG00000065427,Q99MN1,ENSMUSG00000031948,1162.92030983214,94.3
ENSG00000069329,Q9EQH3,ENSMUSG00000031696,1828.25065161945,60.8
ENSG00000069329,Q9EQH3,ENSMUSG00000031696,1828.25065161945,60.8
ENSG00000069345,Q9QYJ0,ENSMUSG00000031701,1734.58662217551,140.4
ENSG00000069345,Q9QYJ0,ENSMUSG00000031701,1734.58662217551,140.4
ENSG00000075239,Q8QZT1,ENSMUSG00000032047,10377.2807705241,76.7
ENSG00000075239,Q8QZT1,ENSMUSG00000032047,10377.2807705241,76.7
ENSG00000076706,Q8R2Y2,ENSMUSG00000032135,55.8307112351277,
ENSG00000086696,P51658,ENSMUSG00000031844,4258.13174370312,62.0
ENSG00000086696,P51658,ENSMUSG00000031844,4258.13174370312,62.0
ENSG00000086848,Q8VDI9,ENSMUSG00000032059,417.698730455068,26.0
ENSG00000088682,Q8K1Z0,ENSMUSG00000031782,1603.14429662969,64.0
ENSG00000088682,Q8K1Z0,ENSMUSG00000031782,1603.14429662969,64.0
ENSG00000167323,P70302,ENSMUSG00000030987,547.044621331574,7.5
ENSG00000168040,Q61160,ENSMUSG00000031077,175.256852577161,69.4
ENSG00000169340,Q9DAN1,ENSMUSG00000030968,154.465304349049,65.4
ENSG00000172534,Q61191,ENSMUSG00000031386,752.853555665998,143.5
ENSG00000172534,Q61191,ENSMUSG00000031386,752.853555665998,143.5
ENSG00000172890,Q711T7,ENSMUSG00000031090,486.946610255361,65.8
ENSG00000172890,Q711T7,ENSMUSG00000031090,486.946610255361,65.8
ENSG00000175390,Q9DCH4,ENSMUSG00000031029,1805.55508518568,73.9
ENSG00000175390,Q9DCH4,ENSMUSG00000031029,1805.55508518568,73.9
ENSG00000177189,P18654,ENSMUSG00000031309,203.167409545172,
ENSG00000177189,P18654,ENSMUSG00000031309,203.167409545172,
ENSG00000182492,P28653,ENSMUSG00000031375,1604.16113197317,23.4
