human_ensembl_gene_id,mouse_accession,mouse_ensembl_gene_id,Mmus_C57-6J_LVR_GC_I_Rep2_M32_rna,Mmus_C57-6J_LVR_GC_I_Rep2_M32_prot
ENSG00000114491,P13439,ENSMUSG00000022814,774.769662588847,86.5
ENSG00000114503,Q9CQ49,ENSMUSG00000022774,324.546238833637,11.0
ENSG00000114520,Q91YJ2,ENSMUSG00000022808,690.148081863137,43.8
ENSG00000114520,Q91YJ2,ENSMUSG00000022808,690.148081863137,43.8
ENSG00000123338,Q8K1X4,ENSMUSG00000022488,132.345418453475,
ENSG00000123338,Q8K1X4,ENSMUSG00000022488,132.345418453475,
ENSG00000128228,Q9ESP1,ENSMUSG00000022769,527.932904314409,7.7
ENSG00000128228,Q9ESP1,ENSMUSG00000022769,527.932904314409,7.7
ENSG00000138496,Q8CAS9,ENSMUSG00000022906,1056.51839098233,47.5
ENSG00000138496,Q8CAS9,ENSMUSG00000022906,1056.51839098233,47.5
ENSG00000139116,Q9QXL2,ENSMUSG00000022629,1902.08929878117,23.1
ENSG00000139116,Q9QXL2,ENSMUSG00000022629,1902.08929878117,23.1
ENSG00000139131,Q8BYL4,ENSMUSG00000022792,357.445449779475,78.3
ENSG00000139131,Q8BYL4,ENSMUSG00000022792,357.445449779475,78.3
ENSG00000139610,Q91X79,ENSMUSG00000023031,204.213253273463,5.8
ENSG00000139610,Q91X79,ENSMUSG00000023031,204.213253273463,5.8
ENSG00000140632,Q922P9,ENSMUSG00000022536,1736.84827866298,14.6
ENSG00000140632,Q922P9,ENSMUSG00000022536,1736.84827866298,14.6
ENSG00000140650,Q9Z2M7,ENSMUSG00000022711,810.380631427391,48.0
ENSG00000140650,Q9Z2M7,ENSMUSG00000022711,810.380631427391,48.0
ENSG00000142168,P08228,ENSMUSG00000022982,18601.0790995265,138.3
ENSG00000142168,P08228,ENSMUSG00000022982,18601.0790995265,138.3
ENSG00000144840,Q9D4V7,ENSMUSG00000022827,289.807502113314,
ENSG00000144848,Q9CPX6,ENSMUSG00000022663,2036.49907472034,25.3
ENSG00000144848,Q9CPX6,ENSMUSG00000022663,2036.49907472034,25.3
ENSG00000145192,P29699,ENSMUSG00000022868,156168.153809922,
ENSG00000147813,Q8CC86,ENSMUSG00000022574,1552.38414266357,105.6
ENSG00000147813,Q8CC86,ENSMUSG00000022574,1552.38414266357,105.6
ENSG00000154174,Q9CZW5,ENSMUSG00000022752,2718.00587406901,25.5
ENSG00000154174,Q9CZW5,ENSMUSG00000022752,2718.00587406901,25.5
ENSG00000154719,Q9JKF7,ENSMUSG00000022889,808.210891241493,17.8
ENSG00000154719,Q9JKF7,ENSMUSG00000022889,808.210891241493,17.8
ENSG00000154723,P97450,ENSMUSG00000022890,3749.53451084935,
ENSG00000154723,P97450,ENSMUSG00000022890,3749.53451084935,
ENSG00000156976,P10630,ENSMUSG00000022884,6142.55039216218,76.6
ENSG00000156976,P10630,ENSMUSG00000022884,6142.55039216218,76.6
ENSG00000157107,Q3UQN2,ENSMUSG00000041685,639.75515292343,
ENSG00000157107,Q3UQN2,ENSMUSG00000041685,639.75515292343,
ENSG00000162877,Q8C165,ENSMUSG00000042251,4059.67579120097,28.2
ENSG00000162877,Q8C165,ENSMUSG00000042251,4059.67579120097,28.2
ENSG00000163938,Q8CI11,ENSMUSG00000042354,399.743504642555,16.9
ENSG00000163938,Q8CI11,ENSMUSG00000042354,399.743504642555,16.9
ENSG00000164068,Q5XPI3,ENSMUSG00000041528,1036.16129037274,25.7
ENSG00000164068,Q5XPI3,ENSMUSG00000041528,1036.16129037274,25.7
ENSG00000164654,Q8VE19,ENSMUSG00000042447,253.485793247076,26.3
ENSG00000165934,O35218,ENSMUSG00000041781,458.578994007404,39.6
ENSG00000165934,O35218,ENSMUSG00000041781,458.578994007404,39.6
ENSG00000169217,Q9CWK3,ENSMUSG00000042502,463.451414389505,21.2
ENSG00000169217,Q9CWK3,ENSMUSG00000042502,463.451414389505,21.2
ENSG00000169221,Q8BHL3,ENSMUSG00000042492,229.339085745788,30.3
ENSG00000169813,Q9Z2X1,ENSMUSG00000042079,4061.7559125884,71.1
ENSG00000169813,Q9Z2X1,ENSMUSG00000042079,4061.7559125884,71.1
ENSG00000170791,Q8K2Q5,ENSMUSG00000042198,289.453745415129,
ENSG00000171530,P48428,ENSMUSG00000042043,750.765998699903,86.0
ENSG00000171530,P48428,ENSMUSG00000042043,750.765998699903,86.0
ENSG00000175198,Q91ZA3,ENSMUSG00000041650,753.850380455098,70.0
ENSG00000175198,Q91ZA3,ENSMUSG00000041650,753.850380455098,70.0
ENSG00000176393,Q8VCT3,ENSMUSG00000041926,653.988633762781,41.5
ENSG00000176393,Q8VCT3,ENSMUSG00000041926,653.988633762781,41.5
ENSG00000179604,Q9JM96,ENSMUSG00000041598,1244.73628916593,37.0
ENSG00000179604,Q9JM96,ENSMUSG00000041598,1244.73628916593,37.0
ENSG00000182134,Q80VL1,ENSMUSG00000041912,75.0702185919988,17.1
ENSG00000183155,Q91X96,ENSMUSG00000042229,322.870556449957,72.6
ENSG00000188783,Q9JK53,ENSMUSG00000041577,1675.73300792758,30.2
ENSG00000188783,Q9JK53,ENSMUSG00000041577,1675.73300792758,30.2
ENSG00000189171,P97352,ENSMUSG00000042312,369.855270145093,28.2
ENSG00000197747,P08207,ENSMUSG00000041959,2417.10632279507,17.9
ENSG00000100519,P62334,ENSMUSG00000021832,2394.41552487457,61.1
ENSG00000100519,P62334,ENSMUSG00000021832,2394.41552487457,61.1
ENSG00000100664,P59325,ENSMUSG00000021282,4230.15308800196,35.1
ENSG00000100664,P59325,ENSMUSG00000021282,4230.15308800196,35.1
ENSG00000100711,Q8VCM3,ENSMUSG00000021286,699.73410078009,165.1
ENSG00000100711,Q8VCM3,ENSMUSG00000021286,699.73410078009,165.1
ENSG00000106809,Q62000,ENSMUSG00000021390,140.184095581688,
ENSG00000106819,Q99MQ4,ENSMUSG00000021388,111.974511506646,57.4
ENSG00000108179,Q99KR7,ENSMUSG00000021868,901.442585706941,18.0
ENSG00000108179,Q99KR7,ENSMUSG00000021868,901.442585706941,18.0
ENSG00000112739,Q61136,ENSMUSG00000021413,664.960414774353,
ENSG00000112996,Q9D0G0,ENSMUSG00000021731,585.095644804277,
ENSG00000112996,Q9D0G0,ENSMUSG00000021731,585.095644804277,
ENSG00000113163,Q9EQG9,ENSMUSG00000021669,1164.18933452748,27.1
ENSG00000113163,Q9EQG9,ENSMUSG00000021669,1164.18933452748,27.1
ENSG00000113319,P70392,ENSMUSG00000021708,46.8956466890396,80.3
ENSG00000113621,Q6P6J9,ENSMUSG00000021497,1697.56448817194,
ENSG00000113621,Q6P6J9,ENSMUSG00000021497,1697.56448817194,
ENSG00000116984,A6H5Y3,ENSMUSG00000021311,223.146567080753,44.3
ENSG00000116984,A6H5Y3,ENSMUSG00000021311,223.146567080753,44.3
ENSG00000122359,P97384,ENSMUSG00000021866,1375.77491309849,112.8
ENSG00000122359,P97384,ENSMUSG00000021866,1375.77491309849,112.8
ENSG00000122367,Q9JKS4,ENSMUSG00000021798,3575.1051552694,12.7
ENSG00000122367,Q9JKS4,ENSMUSG00000021798,3575.1051552694,12.7
ENSG00000122378,Q9CYH2,ENSMUSG00000021792,1681.2448325658,
ENSG00000122378,Q9CYH2,ENSMUSG00000021792,1681.2448325658,
ENSG00000122882,Q9CS74,ENSMUSG00000021810,744.372711344774,11.2
ENSG00000123213,Q91YP2,ENSMUSG00000021710,430.481085111173,24.7
ENSG00000123213,Q91YP2,ENSMUSG00000021710,430.481085111173,24.7
ENSG00000124535,Q91XU0,ENSMUSG00000021400,1083.94137415361,19.6
ENSG00000124535,Q91XU0,ENSMUSG00000021400,1083.94137415361,19.6
ENSG00000124795,Q7TNV0,ENSMUSG00000021377,1233.51628061654,30.2
ENSG00000124795,Q7TNV0,ENSMUSG00000021377,1233.51628061654,30.2
ENSG00000127080,Q6P1C1,ENSMUSG00000021385,154.125830338667,284.1
ENSG00000131187,Q80YC5,ENSMUSG00000021492,8232.28510672782,109.0
ENSG00000131187,Q80YC5,ENSMUSG00000021492,8232.28510672782,109.0
ENSG00000131373,Q9QXE0,ENSMUSG00000021884,8587.97181907154,226.6
ENSG00000131373,Q9QXE0,ENSMUSG00000021884,8587.97181907154,226.6
ENSG00000131730,Q6P8J7,ENSMUSG00000021622,3521.77284149803,17.1
ENSG00000131730,Q6P8J7,ENSMUSG00000021622,3521.77284149803,17.1
ENSG00000131844,Q3ULD5,ENSMUSG00000021646,1158.64248588466,103.0
ENSG00000131844,Q3ULD5,ENSMUSG00000021646,1158.64248588466,103.0
ENSG00000132570,Q9CZL5,ENSMUSG00000021496,340.062002244569,38.6
ENSG00000132570,Q9CZL5,ENSMUSG00000021496,340.062002244569,38.6
ENSG00000132842,Q9Z1T1,ENSMUSG00000021686,822.708621521669,64.7
ENSG00000132842,Q9Z1T1,ENSMUSG00000021686,822.708621521669,64.7
ENSG00000135040,Q6PHQ8,ENSMUSG00000021555,420.120406656765,19.4
ENSG00000135040,Q6PHQ8,ENSMUSG00000021555,420.120406656765,19.4
ENSG00000137275,Q60855,ENSMUSG00000021408,717.156652115841,64.5
ENSG00000137275,Q60855,ENSMUSG00000021408,717.156652115841,64.5
ENSG00000138279,Q07076,ENSMUSG00000021814,1519.66242952853,46.9
ENSG00000138279,Q07076,ENSMUSG00000021814,1519.66242952853,46.9
ENSG00000044574,P20029,ENSMUSG00000026864,12953.0447564417,207.0
ENSG00000044574,P20029,ENSMUSG00000026864,12953.0447564417,207.0
ENSG00000061676,P28660,ENSMUSG00000027002,2732.15119615223,41.2
ENSG00000061676,P28660,ENSMUSG00000027002,2732.15119615223,41.2
ENSG00000073734,Q9QY30,ENSMUSG00000027048,10804.6916271428,61.6
ENSG00000073734,Q9QY30,ENSMUSG00000027048,10804.6916271428,61.6
ENSG00000077232,Q9DC23,ENSMUSG00000027006,515.729256308285,255.0
ENSG00000077232,Q9DC23,ENSMUSG00000027006,515.729256308285,255.0
ENSG00000077380,O88487,ENSMUSG00000027012,940.388888598436,51.7
ENSG00000085117,P40237,ENSMUSG00000027215,1906.12910201589,21.2
ENSG00000095261,Q8BJY1,ENSMUSG00000026869,646.354321836988,50.3
ENSG00000095261,Q8BJY1,ENSMUSG00000026869,646.354321836988,50.3
ENSG00000095321,P47934,ENSMUSG00000026853,3266.82241826435,31.3
ENSG00000095321,P47934,ENSMUSG00000026853,3266.82241826435,31.3
ENSG00000101323,Q9WU19,ENSMUSG00000027261,3124.00587868767,84.0
ENSG00000101323,Q9WU19,ENSMUSG00000027261,3124.00587868767,84.0
ENSG00000103966,Q9EQP2,ENSMUSG00000027293,331.28682415181,8.9
ENSG00000103966,Q9EQP2,ENSMUSG00000027293,331.28682415181,8.9
ENSG00000104131,Q66JS6,ENSMUSG00000043424,1156.51949946949,13.3
ENSG00000104131,Q66JS6,ENSMUSG00000043424,1156.51949946949,13.3
ENSG00000104131,Q66JS6,ENSMUSG00000043424,1156.51949946949,13.3
ENSG00000104131,Q66JS6,ENSMUSG00000043424,1156.51949946949,13.3
ENSG00000106804,P06684,ENSMUSG00000026874,12609.5892176288,17.9
ENSG00000106804,P06684,ENSMUSG00000026874,12609.5892176288,17.9
ENSG00000106804,P06684,ENSMUSG00000026874,12609.5892176288,17.9
ENSG00000106804,P06684,ENSMUSG00000026874,12609.5892176288,17.9
ENSG00000106992,Q9R0Y5,ENSMUSG00000026817,1777.42802023702,5.5
ENSG00000106992,Q9R0Y5,ENSMUSG00000026817,1777.42802023702,5.5
ENSG00000107897,Q5XG73,ENSMUSG00000026781,4513.08872331934,23.1
ENSG00000107897,Q5XG73,ENSMUSG00000026781,4513.08872331934,23.1
ENSG00000109919,Q791V5,ENSMUSG00000027282,2323.12520225911,46.0
ENSG00000109919,Q791V5,ENSMUSG00000027282,2323.12520225911,46.0
ENSG00000110429,Q9DC63,ENSMUSG00000027180,2887.16127927176,18.3
ENSG00000110429,Q9DC63,ENSMUSG00000027180,2887.16127927176,18.3
ENSG00000110442,Q8K2Q0,ENSMUSG00000027163,325.835780262175,9.7
ENSG00000110442,Q8K2Q0,ENSMUSG00000027163,325.835780262175,9.7
ENSG00000115159,Q64521,ENSMUSG00000026827,1127.6164474066,101.6
ENSG00000115159,Q64521,ENSMUSG00000026827,1127.6164474066,101.6
ENSG00000115233,O35593,ENSMUSG00000026914,1077.42098903512,90.0
ENSG00000115233,O35593,ENSMUSG00000026914,1077.42098903512,90.0
ENSG00000115267,Q8R5F7,ENSMUSG00000026896,736.390575356786,46.2
ENSG00000115267,Q8R5F7,ENSMUSG00000026896,736.390575356786,46.2
ENSG00000115290,Q9JLM9,ENSMUSG00000026888,925.867116911159,21.3
ENSG00000115290,Q9JLM9,ENSMUSG00000026888,925.867116911159,21.3
ENSG00000115840,Q8BH59,ENSMUSG00000027010,1536.53264852084,27.2
ENSG00000115840,Q8BH59,ENSMUSG00000027010,1536.53264852084,27.2
ENSG00000115919,Q9CXF0,ENSMUSG00000026866,3342.04107961658,48.6
ENSG00000115919,Q9CXF0,ENSMUSG00000026866,3342.04107961658,48.6
ENSG00000119396,Q91V41,ENSMUSG00000026878,3321.97134495464,41.4
ENSG00000119396,Q91V41,ENSMUSG00000026878,3321.97134495464,41.4
ENSG00000119421,Q9DCJ5,ENSMUSG00000026895,1850.01240673603,78.7
ENSG00000119421,Q9DCJ5,ENSMUSG00000026895,1850.01240673603,78.7
ENSG00000198734,O88783,ENSMUSG00000026579,12907.3108781101,25.8
ENSG00000204128,Q9CYS6,ENSMUSG00000026227,1111.71043880492,18.0
ENSG00000260314,Q61830,ENSMUSG00000026712,724.872896855613,32.2
ENSG00000260314,Q61830,ENSMUSG00000026712,724.872896855613,32.2
ENSG00000090861,Q8BGQ7,ENSMUSG00000031960,3776.95445614491,231.2
ENSG00000090861,Q8BGQ7,ENSMUSG00000031960,3776.95445614491,231.2
ENSG00000095139,Q5XJY5,ENSMUSG00000032096,4003.82011948748,37.6
ENSG00000095139,Q5XJY5,ENSMUSG00000032096,4003.82011948748,37.6
ENSG00000099308,Q3U214,ENSMUSG00000031833,586.720732013558,134.1
ENSG00000099797,Q9CY27,ENSMUSG00000031708,3788.37007994891,40.3
ENSG00000099797,Q9CY27,ENSMUSG00000031708,3788.37007994891,40.3
ENSG00000100997,Q99LR1,ENSMUSG00000032046,536.180748128529,44.7
ENSG00000100997,Q99LR1,ENSMUSG00000032046,536.180748128529,44.7
ENSG00000102871,Q3U0V2,ENSMUSG00000031887,198.537292638559,16.3
ENSG00000102871,Q3U0V2,ENSMUSG00000031887,198.537292638559,16.3
ENSG00000103018,Q9CQX2,ENSMUSG00000031924,16298.1448703768,67.4
ENSG00000103018,Q9CQX2,ENSMUSG00000031924,16298.1448703768,67.4
ENSG00000103066,Q8VEB4,ENSMUSG00000031903,250.44641187892,41.2
ENSG00000103066,Q8VEB4,ENSMUSG00000031903,250.44641187892,41.2
ENSG00000103154,Q91ZP9,ENSMUSG00000031837,0.653104899765993,188.1
ENSG00000103187,Q9CQI6,ENSMUSG00000031827,388.916538797135,77.7
ENSG00000103187,Q9CQI6,ENSMUSG00000031827,388.916538797135,77.7
ENSG00000103194,P52479,ENSMUSG00000031826,680.012687457938,21.0
ENSG00000103194,P52479,ENSMUSG00000031826,680.012687457938,21.0
ENSG00000105393,Q3UI43,ENSMUSG00000031820,985.295776927179,27.7
ENSG00000105650,Q3UEI1,ENSMUSG00000031842,175.79013624189,
ENSG00000105726,Q9EPE9,ENSMUSG00000031862,853.778512910206,32.2
ENSG00000105726,Q9EPE9,ENSMUSG00000031862,853.778512910206,32.2
ENSG00000109917,Q62384,ENSMUSG00000032078,1129.6775085155,18.7
ENSG00000109917,Q62384,ENSMUSG00000032078,1129.6775085155,18.7
ENSG00000110063,Q9DAR7,ENSMUSG00000032040,316.141018661714,31.5
ENSG00000110063,Q9DAR7,ENSMUSG00000032040,316.141018661714,31.5
ENSG00000110243,Q8C7G5,ENSMUSG00000032079,40690.9540354969,28.5
ENSG00000110243,Q8C7G5,ENSMUSG00000032079,40690.9540354969,28.5
ENSG00000110244,P06728,ENSMUSG00000032080,6206.8947450694,93.8
ENSG00000110244,P06728,ENSMUSG00000032080,6206.8947450694,93.8
ENSG00000110367,P54823,ENSMUSG00000032097,2479.82857109128,72.2
ENSG00000110367,P54823,ENSMUSG00000032097,2479.82857109128,72.2
ENSG00000118137,Q00623,ENSMUSG00000032083,107109.956561005,54.7
ENSG00000118137,Q00623,ENSMUSG00000032083,107109.956561005,54.7
ENSG00000125166,P05202,ENSMUSG00000031672,13704.0885578108,153.7
ENSG00000125166,P05202,ENSMUSG00000031672,13704.0885578108,153.7
ENSG00000129351,Q9Z1X4,ENSMUSG00000032178,323.382908905336,
ENSG00000129351,Q9Z1X4,ENSMUSG00000032178,323.382908905336,
ENSG00000130313,Q9CQ60,ENSMUSG00000031807,803.27715637625,108.3
ENSG00000130313,Q9CQ60,ENSMUSG00000031807,803.27715637625,108.3
ENSG00000131143,P19783,ENSMUSG00000031818,7064.22283855737,98.3
ENSG00000131143,P19783,ENSMUSG00000031818,7064.22283855737,98.3
ENSG00000131148,O70378,ENSMUSG00000031819,447.68721731057,47.9
ENSG00000131148,O70378,ENSMUSG00000031819,447.68721731057,47.9
ENSG00000132612,Q8VEJ9,ENSMUSG00000031913,479.892133183318,17.3
ENSG00000134910,P46978,ENSMUSG00000032116,1862.67748779371,71.3
ENSG00000134910,P46978,ENSMUSG00000032116,1862.67748779371,71.3
ENSG00000059769,A2ALW5,ENSMUSG00000070972,722.464158796538,
ENSG00000081154,Q6P8I4,ENSMUSG00000071533,1817.97865578493,20.5
ENSG00000081154,Q6P8I4,ENSMUSG00000071533,1817.97865578493,20.5
ENSG00000089597,Q8BHN3,ENSMUSG00000071650,3216.52690038429,191.3
ENSG00000089597,Q8BHN3,ENSMUSG00000071650,3216.52690038429,191.3
ENSG00000099954,E9Q2Z1,ENSMUSG00000071226,372.851249741553,38.2
ENSG00000102172,P97355,ENSMUSG00000071708,181.28058909336,105.8
ENSG00000106153,Q9D1L0,ENSMUSG00000070493,7330.29758315858,38.5
ENSG00000106153,Q9D1L0,ENSMUSG00000070493,7330.29758315858,38.5
ENSG00000109794,Q8CFV2,ENSMUSG00000070044,1040.40971776552,117.0
ENSG00000110958,Q9R0Q7,ENSMUSG00000071072,2614.49230684246,83.1
ENSG00000110958,Q9R0Q7,ENSMUSG00000071072,2614.49230684246,83.1
ENSG00000112081,P84104,ENSMUSG00000071172,1769.74427877286,58.6
ENSG00000112195,Q2LA85,ENSMUSG00000071068,25.6947323349192,22.7
ENSG00000115756,P62748,ENSMUSG00000071379,309.564364547737,
ENSG00000115756,P62748,ENSMUSG00000071379,309.564364547737,
ENSG00000118690,Q3URY6,ENSMUSG00000071324,5.30707299601747,
ENSG00000125691,P62830,ENSMUSG00000071415,2626.45853057653,119.4
ENSG00000198171,Q80WW9,ENSMUSG00000068290,2303.65072465745,32.7
ENSG00000198171,Q80WW9,ENSMUSG00000068290,2303.65072465745,32.7
ENSG00000215193,Q8BGI5,ENSMUSG00000067825,363.23243767045,33.5
ENSG00000215193,Q8BGI5,ENSMUSG00000067825,363.23243767045,33.5
ENSG00000233927,P62858,ENSMUSG00000067288,1325.9193595318,142.3
ENSG00000233927,P62858,ENSMUSG00000067288,1325.9193595318,142.3
ENSG00000270882,P62806,ENSMUSG00000067455,0.0,152.5
ENSG00000270882,P62806,ENSMUSG00000067455,0.0,152.5
ENSG00000277157,P62806,ENSMUSG00000069266,1.49139127758924,152.5
ENSG00000277157,P62806,ENSMUSG00000069266,1.49139127758924,152.5
ENSG00000278637,P62806,ENSMUSG00000069306,0.0,152.5
ENSG00000278637,P62806,ENSMUSG00000069306,0.0,152.5
ENSG00000276966,P62806,ENSMUSG00000060639,35.04675161307,152.5
ENSG00000276966,P62806,ENSMUSG00000060639,35.04675161307,152.5
ENSG00000277791,Q9R1P1,ENSMUSG00000069744,1468.58104675241,
ENSG00000277791,Q9R1P1,ENSMUSG00000069744,1468.58104675241,
ENSG00000170043,Q5NCF2,ENSMUSG00000049299,442.513908630432,
ENSG00000172403,Q91YE8,ENSMUSG00000050315,751.964871465206,106.2
ENSG00000174992,Q8K0C5,ENSMUSG00000049350,0.0,10.7
ENSG00000177954,Q6ZWU9,ENSMUSG00000050621,31.3193393163376,52.5
ENSG00000179918,P97364,ENSMUSG00000049091,19840.5512636019,51.5
ENSG00000179918,P97364,ENSMUSG00000049091,19840.5512636019,51.5
ENSG00000180011,Q8BGC4,ENSMUSG00000049090,1961.87809329504,72.7
ENSG00000180011,Q8BGC4,ENSMUSG00000049090,1961.87809329504,72.7
ENSG00000180957,P53811,ENSMUSG00000050017,1896.46333887667,17.6
ENSG00000180957,P53811,ENSMUSG00000050017,1896.46333887667,17.6
ENSG00000181873,Q8CAK1,ENSMUSG00000049287,281.952156057152,30.0
ENSG00000181873,Q8CAK1,ENSMUSG00000049287,281.952156057152,30.0
ENSG00000182180,Q9CPX7,ENSMUSG00000049960,538.512873394779,79.9
ENSG00000183615,P17257,ENSMUSG00000050493,196.902522722154,28.7
ENSG00000185245,O35930,ENSMUSG00000050675,6.48809003431805,108.9
ENSG00000186468,P62267,ENSMUSG00000049517,1367.77738175138,62.4
ENSG00000188021,Q9QZM0,ENSMUSG00000050148,537.619947439364,
ENSG00000188021,Q9QZM0,ENSMUSG00000050148,537.619947439364,
ENSG00000197893,Q80XB4,ENSMUSG00000049134,2902.32950493659,52.3
ENSG00000119673,Q9QYR9,ENSMUSG00000021226,403.402637294114,51.6
ENSG00000119673,Q9QYR9,ENSMUSG00000021226,403.402637294114,51.6
ENSG00000119673,Q9QYR9,ENSMUSG00000021226,403.402637294114,51.6
ENSG00000119673,Q9QYR9,ENSMUSG00000021226,403.402637294114,51.6
ENSG00000184227,Q9QYR9,ENSMUSG00000021226,403.402637294114,51.6
ENSG00000184227,Q9QYR9,ENSMUSG00000021226,403.402637294114,51.6
ENSG00000184227,Q9QYR9,ENSMUSG00000021226,403.402637294114,51.6
ENSG00000184227,Q9QYR9,ENSMUSG00000021226,403.402637294114,51.6
ENSG00000119673,Q9QYR7,ENSMUSG00000021228,4994.63637823602,209.0
ENSG00000119673,Q9QYR7,ENSMUSG00000021228,4994.63637823602,209.0
ENSG00000119673,Q9QYR7,ENSMUSG00000021228,4994.63637823602,209.0
ENSG00000119673,Q9QYR7,ENSMUSG00000021228,4994.63637823602,209.0
ENSG00000184227,Q9QYR7,ENSMUSG00000021228,4994.63637823602,209.0
ENSG00000184227,Q9QYR7,ENSMUSG00000021228,4994.63637823602,209.0
ENSG00000184227,Q9QYR7,ENSMUSG00000021228,4994.63637823602,209.0
ENSG00000184227,Q9QYR7,ENSMUSG00000021228,4994.63637823602,209.0
ENSG00000119673,O55137,ENSMUSG00000072949,1006.51375975516,20.7
ENSG00000119673,O55137,ENSMUSG00000072949,1006.51375975516,20.7
ENSG00000119673,O55137,ENSMUSG00000072949,1006.51375975516,20.7
ENSG00000119673,O55137,ENSMUSG00000072949,1006.51375975516,20.7
ENSG00000184227,O55137,ENSMUSG00000072949,1006.51375975516,20.7
ENSG00000184227,O55137,ENSMUSG00000072949,1006.51375975516,20.7
ENSG00000184227,O55137,ENSMUSG00000072949,1006.51375975516,20.7
ENSG00000184227,O55137,ENSMUSG00000072949,1006.51375975516,20.7
ENSG00000119688,O89016,ENSMUSG00000021240,228.544210682606,
ENSG00000119705,Q9D8T7,ENSMUSG00000021040,363.336399557097,118.0
ENSG00000119711,Q9EQ20,ENSMUSG00000021238,12349.5895972938,271.8
ENSG00000119711,Q9EQ20,ENSMUSG00000021238,12349.5895972938,271.8
ENSG00000119723,Q8R1S0,ENSMUSG00000021235,252.1106102166,38.7
ENSG00000119723,Q8R1S0,ENSMUSG00000021235,252.1106102166,38.7
ENSG00000125457,Q3UBZ5,ENSMUSG00000020743,1236.2772920157,9.1
ENSG00000125457,Q3UBZ5,ENSMUSG00000020743,1236.2772920157,9.1
ENSG00000125458,Q9JM14,ENSMUSG00000020736,321.923404427461,38.4
ENSG00000125458,Q9JM14,ENSMUSG00000020736,321.923404427461,38.4
ENSG00000129219,P97813,ENSMUSG00000020828,142.574990764631,39.7
ENSG00000129480,Q8BHA3,ENSMUSG00000020956,282.939506214164,22.2
ENSG00000131473,Q91V92,ENSMUSG00000020917,9891.29991423612,274.9
ENSG00000131473,Q91V92,ENSMUSG00000020917,9891.29991423612,274.9
ENSG00000133026,Q61879,ENSMUSG00000020900,253.930305285583,
ENSG00000133026,Q61879,ENSMUSG00000020900,253.930305285583,
ENSG00000133943,Q8BH86,ENSMUSG00000021185,937.654333757174,144.8
ENSG00000133943,Q8BH86,ENSMUSG00000021185,937.654333757174,144.8
ENSG00000133958,Q0KK59,ENSMUSG00000021198,27.3248096791705,88.0
ENSG00000133961,Q9QZS3,ENSMUSG00000021224,812.348404379729,87.8
ENSG00000133961,Q9QZS3,ENSMUSG00000021224,812.348404379729,87.8
ENSG00000134001,Q6ZWX6,ENSMUSG00000021116,1097.83628494892,44.7
ENSG00000134001,Q6ZWX6,ENSMUSG00000021116,1097.83628494892,44.7
ENSG00000136448,O70310,ENSMUSG00000020936,1175.4376967309,46.8
ENSG00000136448,O70310,ENSMUSG00000020936,1175.4376967309,46.8
ENSG00000139921,Q8VBT0,ENSMUSG00000021072,992.966362521496,19.9
ENSG00000140092,Q9WVH9,ENSMUSG00000021186,154.431405994277,
ENSG00000140105,P32921,ENSMUSG00000021266,327.957323327649,46.3
ENSG00000140105,P32921,ENSMUSG00000021266,327.957323327649,46.3
ENSG00000141295,Q8VCA8,ENSMUSG00000020877,701.816729231666,60.9
ENSG00000141295,Q8VCA8,ENSMUSG00000020877,701.816729231666,60.9
ENSG00000141505,P34927,ENSMUSG00000020884,10639.6715894144,80.8
ENSG00000141505,P34927,ENSMUSG00000020884,10639.6715894144,80.8
ENSG00000141506,Q5SW28,ENSMUSG00000020901,30.2849002277297,33.4
ENSG00000154001,Q61151,ENSMUSG00000021051,1002.38740349595,28.7
ENSG00000154001,Q61151,ENSMUSG00000021051,1002.38740349595,28.7
ENSG00000161526,Q02614,ENSMUSG00000020755,424.356816032872,
ENSG00000161533,Q9R0H0,ENSMUSG00000020777,37468.4751383743,223.8
ENSG00000161533,Q9R0H0,ENSMUSG00000020777,37468.4751383743,223.8
ENSG00000161544,Q9CX80,ENSMUSG00000020810,254.270288815167,67.7
ENSG00000163882,Q923G2,ENSMUSG00000021018,142.592328598066,57.1
ENSG00000165417,Q99PM3,ENSMUSG00000020962,785.183440718718,
ENSG00000165898,Q9DCB8,ENSMUSG00000021241,548.181245422243,12.5
ENSG00000165898,Q9DCB8,ENSMUSG00000021241,548.181245422243,12.5
ENSG00000165959,Q8C5W0,ENSMUSG00000021097,2901.10285205263,
ENSG00000165959,Q8C5W0,ENSMUSG00000021097,2901.10285205263,
ENSG00000167536,Q5SS80,ENSMUSG00000020834,71.7759570526364,24.2
ENSG00000167881,Q8BMA6,ENSMUSG00000020780,1038.1561153288,43.5
ENSG00000167881,Q8BMA6,ENSMUSG00000020780,1038.1561153288,43.5
ENSG00000095380,Q99J77,ENSMUSG00000028334,268.623887505267,24.9
ENSG00000095380,Q99J77,ENSMUSG00000028334,268.623887505267,24.9
ENSG00000104325,Q9CQ62,ENSMUSG00000028223,3606.34210074967,92.3
ENSG00000104325,Q9CQ62,ENSMUSG00000028223,3606.34210074967,92.3
ENSG00000109320,P25799,ENSMUSG00000028163,492.248303986735,11.2
ENSG00000109534,Q9CY66,ENSMUSG00000028010,71.0508895000154,23.8
ENSG00000109534,Q9CY66,ENSMUSG00000028010,71.0508895000154,23.8
